CUST_ID,CUST_TYP,CUST_FRST_NM,CUST_LST_NM,CUST_GENDER,CUST_DOB,CUST_DOD,CUST_ADDR,CUST_CITY,CUST_STATE,CUST_ZIP,CUST_PH_NO,CUST_EMAIL,CUST_TAX_ID,CUST_TAX_ID_TYP
8095,Medical Provider,Cura Medical Services LLC,,,,,86980 Wood Knolls,East Kellybury,VA,75844,6559900144,curamedicalservicesllc.@company.com,389815247,EIN
8096,Medical Provider,Wellness Solutions Solutions,,,,,069 Justin Locks,Davidmouth,OH,78526,9208465814,wellnesssolutionssolutions.@company.com,201982057,EIN
8097,Medical Provider,Wellness Solutions Inc.,,,,,33337 Kathryn Light Apt. 312,West Jennifer,VA,16401,0014826389,wellnesssolutionsinc..@company.com,542583533,EIN
8098,Medical Provider,Cura Medical Services Group,,,,,1522 Underwood Oval Suite 307,Knappmouth,MA,57491,8924960337,curamedicalservicesgroup.@company.com,364438009,EIN
8099,Medical Provider,Healthcare Partners Solutions,,,,,13203 Turner Square Suite 314,Michaelberg,VA,23366,6828564971,healthcarepartnerssolutions.@company.com,208820418,EIN
8100,Medical Provider,Prime Health Network Partners,,,,,444 Fernandez Plains Apt. 442,New Anthony,NV,93685,8318240441,primehealthnetworkpartners.@company.com,168190531,EIN
8101,Medical Provider,Prime Health Network Corporation,,,,,0151 Wilson Extensions Apt. 551,Lake Jonathan,NY,53826,3955760116,primehealthnetworkcorporation.@company.com,300398091,EIN
8102,Medical Provider,Wellness Solutions Partners,,,,,8071 Donna Ridges,New Bridgetshire,NJ,91864,9249005036,wellnesssolutionspartners.@company.com,357516617,EIN
8103,Medical Provider,Prime Health Network Group,,,,,47804 Jordan Trafficway Suite 102,Port Alexander,FL,98444,2425033887,primehealthnetworkgroup.@company.com,126851312,EIN
8104,Medical Provider,Healthcare Partners Solutions,,,,,00980 April Heights Suite 359,South Joshua,TX,34155,1778439990,healthcarepartnerssolutions.@company.com,885283278,EIN
8105,Medical Provider,Cura Medical Services Group,,,,,3210 Dalton Corner Apt. 403,Tristanfurt,WA,90122,2822817912,curamedicalservicesgroup.@company.com,648696708,EIN
8106,Medical Provider,Healthcare Partners Group,,,,,407 Tran Gardens,North Kathrynstad,OH,74710,4838148092,healthcarepartnersgroup.@company.com,341306654,EIN
8107,Medical Provider,Wellness Solutions Partners,,,,,149 Richardson Run,Clarkfort,OH,22232,2144290840,wellnesssolutionspartners.@company.com,642019100,EIN
8108,Medical Provider,Prime Health Network LLC,,,,,9936 Davis Plaza Suite 691,Rebeccafurt,NV,09216,6393454472,primehealthnetworkllc.@company.com,480980578,EIN
8109,Medical Provider,Cura Medical Services Group,,,,,9025 Lane Track,Andersonbury,NJ,27694,1323781476,curamedicalservicesgroup.@company.com,562552080,EIN
8110,Medical Provider,Cura Medical Services Corporation,,,,,2073 Clark Fields,West Brookechester,FL,45540,1509631219,curamedicalservicescorporation.@company.com,861684084,EIN
8111,Medical Provider,Wellness Solutions Corporation,,,,,2697 Danielle Lane,Port Dillonchester,MI,76283,6909055524,wellnesssolutionscorporation.@company.com,212815174,EIN
8112,Medical Provider,Wellness Solutions Group,,,,,036 Howard Knolls,South Paula,CA,83301,6218818065,wellnesssolutionsgroup.@company.com,615466412,EIN
8113,Medical Provider,Healthcare Partners Corporation,,,,,625 Barbara Spring Suite 242,Port Sarahside,TX,06832,0019122759,healthcarepartnerscorporation.@company.com,119470701,EIN
8114,Medical Provider,Wellness Solutions LLC,,,,,176 Sylvia Haven,Port John,TX,79425,8974679355,wellnesssolutionsllc.@company.com,620414590,EIN
8115,Medical Provider,Wellness Solutions LLC,,,,,5801 Wilson Pines Apt. 489,Beardville,NJ,52137,7046867363,wellnesssolutionsllc.@company.com,387666629,EIN
8116,Medical Provider,Healthcare Partners Inc.,,,,,31363 Brown Mount Apt. 835,Rodriguezville,NJ,67619,6308521098,healthcarepartnersinc..@company.com,856445376,EIN
8117,Medical Provider,Healthcare Partners Partners,,,,,3557 Sanders Hollow Apt. 803,Port Loritown,OH,37234,0018085336,healthcarepartnerspartners.@company.com,348800685,EIN
8118,Medical Provider,Healthcare Partners Corporation,,,,,0304 Rhodes Cape Suite 922,Leeview,MI,79306,5028865149,healthcarepartnerscorporation.@company.com,537475367,EIN
8119,Medical Provider,Prime Health Network Corporation,,,,,3258 Ronald Field Suite 479,East Jose,MA,46249,6329418543,primehealthnetworkcorporation.@company.com,164983994,EIN
8120,Medical Provider,Prime Health Network LLC,,,,,91333 Howe Ways,Angelamouth,CA,64726,6417802044,primehealthnetworkllc.@company.com,955622348,EIN
8121,Medical Provider,Prime Health Network Inc.,,,,,3317 Jason Burgs,Bobbyborough,OH,30364,3294566047,primehealthnetworkinc..@company.com,201425925,EIN
8122,Medical Provider,Cura Medical Services Solutions,,,,,3166 Jason Circle Apt. 068,Herrerafort,NJ,30818,1831509889,curamedicalservicessolutions.@company.com,336501228,EIN
8123,Medical Provider,Cura Medical Services Solutions,,,,,84441 Melanie Ports Apt. 880,Port Stevenborough,WV,44511,1949460685,curamedicalservicessolutions.@company.com,889706303,EIN
8124,Medical Provider,Wellness Solutions Inc.,,,,,168 Ortega Manor,West Brianborough,NJ,26848,9159911816,wellnesssolutionsinc..@company.com,274949208,EIN
8125,Medical Provider,Cura Medical Services Corporation,,,,,9898 Hart Pine Suite 736,North Dylanview,WA,57616,0012694002,curamedicalservicescorporation.@company.com,447388368,EIN
8126,Medical Provider,Cura Medical Services LLC,,,,,42220 Daniel Prairie,Johnsonchester,NY,54894,1273886376,curamedicalservicesllc.@company.com,233309419,EIN
8127,Medical Provider,Healthcare Partners Corporation,,,,,6258 Denise Harbors Suite 961,Cynthiaburgh,MA,95862,5182228785,healthcarepartnerscorporation.@company.com,048524600,EIN
8128,Medical Provider,Cura Medical Services LLC,,,,,94361 Farrell Rest Apt. 625,Mirandastad,WV,62496,1860389293,curamedicalservicesllc.@company.com,207877394,EIN
8129,Medical Provider,Wellness Solutions Corporation,,,,,0789 Keith Mountain Apt. 084,Kevinmouth,NV,17149,5075297729,wellnesssolutionscorporation.@company.com,245254620,EIN
8130,Medical Provider,Healthcare Partners LLC,,,,,808 Goodman Meadows,North Taylor,OH,53201,2219497272,healthcarepartnersllc.@company.com,047641503,EIN
8131,Medical Provider,Prime Health Network Corporation,,,,,53728 Taylor Lights,Amandaburgh,WA,44214,7388447302,primehealthnetworkcorporation.@company.com,751591457,EIN
8132,Medical Provider,Wellness Solutions Solutions,,,,,5558 Andrea Mountain Suite 466,East Brittanyfurt,TX,12258,8368961987,wellnesssolutionssolutions.@company.com,043501802,EIN
8133,Medical Provider,Wellness Solutions LLC,,,,,1670 Diaz Walk Apt. 713,Toddborough,MI,05459,6358718933,wellnesssolutionsllc.@company.com,936717008,EIN
8134,Medical Provider,Prime Health Network LLC,,,,,5492 Grace Corners,Port Tommyberg,MA,71480,8027783935,primehealthnetworkllc.@company.com,324634647,EIN
8135,Medical Provider,Healthcare Partners Group,,,,,1679 Warren Throughway Suite 407,New Roger,NV,50491,1518239284,healthcarepartnersgroup.@company.com,776360173,EIN
8136,Medical Provider,Wellness Solutions LLC,,,,,168 Thomas Shoal Suite 283,Port Nathanielside,VA,60406,0017599074,wellnesssolutionsllc.@company.com,878171982,EIN
8137,Medical Provider,Prime Health Network Partners,,,,,397 Haas Walks Apt. 230,Gomezchester,MA,38079,9838541189,primehealthnetworkpartners.@company.com,356987264,EIN
8138,Medical Provider,Healthcare Partners Partners,,,,,61672 Rush Branch Apt. 103,Youngmouth,OH,74635,0014785429,healthcarepartnerspartners.@company.com,396345843,EIN
8139,Medical Provider,Healthcare Partners Partners,,,,,75998 Harris Stravenue,North Ricky,NJ,07605,6729537754,healthcarepartnerspartners.@company.com,366433392,EIN
8140,Medical Provider,Wellness Solutions Solutions,,,,,16009 Rios Drive,Reynoldsborough,FL,98829,2694981961,wellnesssolutionssolutions.@company.com,439500077,EIN
8141,Medical Provider,Wellness Solutions Solutions,,,,,390 Morse Roads Apt. 706,North Garyside,NV,31857,5823139961,wellnesssolutionssolutions.@company.com,827730312,EIN
8142,Medical Provider,Healthcare Partners Solutions,,,,,345 Davis Dam,Rodriguezhaven,NV,15630,8899350229,healthcarepartnerssolutions.@company.com,542572686,EIN
8143,Medical Provider,Cura Medical Services Corporation,,,,,06362 Ortiz Fords,Vincentfort,NJ,03299,5128138271,curamedicalservicescorporation.@company.com,852210578,EIN
8144,Medical Provider,Prime Health Network Group,,,,,76891 Kaufman Islands Suite 385,New Christopherstad,NV,63202,4613497466,primehealthnetworkgroup.@company.com,712621547,EIN
8145,Medical Provider,Healthcare Partners Solutions,,,,,84786 Walker Radial Apt. 997,Kaylaborough,WA,44444,2804890471,healthcarepartnerssolutions.@company.com,438446548,EIN
8146,Medical Provider,Healthcare Partners Solutions,,,,,7356 Adams Springs,Lake Michelle,OH,71253,1530727845,healthcarepartnerssolutions.@company.com,579562770,EIN
8147,Medical Provider,Healthcare Partners Partners,,,,,3749 Cody Trafficway,Williamton,MA,85678,5447972922,healthcarepartnerspartners.@company.com,912570074,EIN
8148,Medical Provider,Prime Health Network Group,,,,,1621 Ricky Walk Apt. 379,Jenniferview,NJ,29340,5882753223,primehealthnetworkgroup.@company.com,550910844,EIN
8149,Medical Provider,Healthcare Partners Partners,,,,,36043 Tina Streets,Joneschester,WA,19333,7582713736,healthcarepartnerspartners.@company.com,220328259,EIN
8150,Medical Provider,Prime Health Network Inc.,,,,,280 Aaron Junction Apt. 095,East Gregoryshire,VA,03447,4662499322,primehealthnetworkinc..@company.com,214365505,EIN
8151,Medical Provider,Prime Health Network LLC,,,,,4743 Castaneda Junctions,Lake Angelaburgh,WA,32473,1437256154,primehealthnetworkllc.@company.com,822501375,EIN
8152,Medical Provider,Cura Medical Services Group,,,,,893 Hogan Trafficway Apt. 167,Vangtown,WA,72887,2397813187,curamedicalservicesgroup.@company.com,654211637,EIN
8153,Medical Provider,Cura Medical Services Corporation,,,,,700 Eric Circle Apt. 456,Baxterport,TX,12096,7685717327,curamedicalservicescorporation.@company.com,224750145,EIN
8154,Medical Provider,Wellness Solutions Partners,,,,,78685 Maldonado Summit Apt. 305,Danielland,VA,02138,4669696287,wellnesssolutionspartners.@company.com,412930649,EIN
8155,Medical Provider,Cura Medical Services Solutions,,,,,0449 Travis Extensions Apt. 163,South Kristen,NY,66691,0018513727,curamedicalservicessolutions.@company.com,139040500,EIN
8156,Medical Provider,Healthcare Partners Corporation,,,,,5896 Emily Harbor,Justinview,NV,43149,4938628972,healthcarepartnerscorporation.@company.com,482272076,EIN
8157,Medical Provider,Cura Medical Services Inc.,,,,,7374 Jimenez Brooks Apt. 353,Lopezmouth,MI,36550,0018504488,curamedicalservicesinc..@company.com,118891257,EIN
8158,Medical Provider,Healthcare Partners Partners,,,,,9812 Ball Viaduct Suite 398,New Donald,OH,02057,7316374640,healthcarepartnerspartners.@company.com,125241225,EIN
8159,Medical Provider,Cura Medical Services LLC,,,,,1557 Thomas Drives Suite 498,West Shannontown,WV,88741,1916644687,curamedicalservicesllc.@company.com,751140555,EIN
8160,Medical Provider,Wellness Solutions Group,,,,,1569 Lynch Rapid,North Michaelbury,NV,02797,0016733068,wellnesssolutionsgroup.@company.com,430021476,EIN
8161,Medical Provider,Healthcare Partners LLC,,,,,201 Cole Path Suite 812,Lake Joshua,CA,09168,2498522805,healthcarepartnersllc.@company.com,351798681,EIN
8162,Medical Provider,Healthcare Partners LLC,,,,,184 Jones Terrace,Karenton,TX,66642,8835335180,healthcarepartnersllc.@company.com,047213061,EIN
8163,Medical Provider,Prime Health Network LLC,,,,,032 Black Unions Suite 511,North Richardshire,WA,30892,9149541480,primehealthnetworkllc.@company.com,681592864,EIN
8164,Medical Provider,Prime Health Network Partners,,,,,4088 Jessica Ways Apt. 838,Bellshire,CA,18573,6109719304,primehealthnetworkpartners.@company.com,982788451,EIN
8165,Medical Provider,Wellness Solutions LLC,,,,,864 Jackson Run,South Danielletown,MA,17292,8108635458,wellnesssolutionsllc.@company.com,025666701,EIN
8166,Medical Provider,Wellness Solutions Solutions,,,,,3949 Christian Key Suite 221,Rothport,NV,71715,1567595383,wellnesssolutionssolutions.@company.com,154823962,EIN
8167,Medical Provider,Cura Medical Services Corporation,,,,,506 James Circle Apt. 552,New Jenniferton,WV,40140,1740757632,curamedicalservicescorporation.@company.com,925544222,EIN
8168,Medical Provider,Cura Medical Services Inc.,,,,,567 Kevin Locks,North Hannahfurt,MI,61232,3678164821,curamedicalservicesinc..@company.com,659381197,EIN
8169,Medical Provider,Healthcare Partners Group,,,,,6631 Chavez Corner,Port Darlene,OH,51329,4473519916,healthcarepartnersgroup.@company.com,636768536,EIN
8170,Medical Provider,Cura Medical Services Corporation,,,,,9982 Eric Throughway Apt. 820,Richardfort,WA,36078,7664662030,curamedicalservicescorporation.@company.com,664537010,EIN
8171,Medical Provider,Prime Health Network Corporation,,,,,813 Stephen Ports Suite 814,East Reginamouth,NV,35714,1914233440,primehealthnetworkcorporation.@company.com,481354521,EIN
8172,Medical Provider,Cura Medical Services Inc.,,,,,77259 Steven Glens Apt. 757,South Anthonychester,MA,39332,6674753055,curamedicalservicesinc..@company.com,559032705,EIN
8173,Medical Provider,Cura Medical Services Corporation,,,,,360 Reed Turnpike Apt. 160,Port Sydney,VA,48943,0019269595,curamedicalservicescorporation.@company.com,137655349,EIN
8174,Medical Provider,Healthcare Partners LLC,,,,,728 Charles Hill,Crystalmouth,FL,84333,6586401727,healthcarepartnersllc.@company.com,526910378,EIN
8175,Medical Provider,Prime Health Network LLC,,,,,71491 Hubbard Spring Apt. 461,East Kimberly,VA,08804,6084697396,primehealthnetworkllc.@company.com,471122190,EIN
8176,Medical Provider,Healthcare Partners LLC,,,,,932 Abigail Oval,Timothyport,NJ,45470,1297356534,healthcarepartnersllc.@company.com,460673542,EIN
8177,Medical Provider,Wellness Solutions Solutions,,,,,111 Grimes Neck Suite 322,Wongburgh,OH,49607,6188035213,wellnesssolutionssolutions.@company.com,508566224,EIN
8178,Medical Provider,Prime Health Network Partners,,,,,449 Suzanne Mountain Suite 775,Aaronport,OH,76114,7246390050,primehealthnetworkpartners.@company.com,114831811,EIN
8179,Medical Provider,Prime Health Network Partners,,,,,43575 Samantha Roads,Lake Erin,FL,09811,7289616515,primehealthnetworkpartners.@company.com,422481585,EIN
8180,Medical Provider,Wellness Solutions LLC,,,,,110 Michelle Ferry,Wallshire,CA,77545,1532832353,wellnesssolutionsllc.@company.com,650464946,EIN
8181,Medical Provider,Prime Health Network Corporation,,,,,7828 Clay Viaduct Apt. 267,Port Kathrynmouth,WA,02020,7042322222,primehealthnetworkcorporation.@company.com,502878881,EIN
8182,Medical Provider,Prime Health Network Partners,,,,,6754 Jasmine Club,South Markberg,TX,26891,0015066731,primehealthnetworkpartners.@company.com,508469758,EIN
8183,Medical Provider,Prime Health Network Group,,,,,4003 Glen Canyon Apt. 173,Lake Charles,CA,27503,9176566643,primehealthnetworkgroup.@company.com,808642356,EIN
8184,Medical Provider,Cura Medical Services LLC,,,,,15973 Berry Drives Apt. 318,Cherylshire,NY,99609,1814937966,curamedicalservicesllc.@company.com,373497536,EIN
8185,Medical Provider,Wellness Solutions LLC,,,,,89634 Misty Trafficway,Lisaville,MI,20126,6366880314,wellnesssolutionsllc.@company.com,629784551,EIN
8186,Medical Provider,Prime Health Network LLC,,,,,59647 Mitchell Shore Apt. 203,Samuelmouth,WV,64047,4749501840,primehealthnetworkllc.@company.com,241450071,EIN
8187,Medical Provider,Cura Medical Services Partners,,,,,072 Carr Divide,West Amandaburgh,VA,94967,0013622680,curamedicalservicespartners.@company.com,933834969,EIN
8188,Medical Provider,Healthcare Partners LLC,,,,,05004 Brenda Course,Port Linda,OH,60997,0012197893,healthcarepartnersllc.@company.com,201349978,EIN
8189,Medical Provider,Wellness Solutions Partners,,,,,161 Alexis Brooks Suite 034,Freemanshire,TX,14337,1590630444,wellnesssolutionspartners.@company.com,259961782,EIN
8190,Medical Provider,Wellness Solutions LLC,,,,,789 Smith Meadows,Kathyburgh,VA,71873,3804059043,wellnesssolutionsllc.@company.com,875401752,EIN
8191,Medical Provider,Healthcare Partners Partners,,,,,390 Johnson Lane Suite 121,Jarvismouth,TX,21170,9363530462,healthcarepartnerspartners.@company.com,767638990,EIN
8192,Medical Provider,Cura Medical Services Corporation,,,,,0653 Jennifer Circles Suite 912,Michaeltown,WV,29877,0013038247,curamedicalservicescorporation.@company.com,929244396,EIN
8193,Medical Provider,Prime Health Network Corporation,,,,,5636 Johnson Lakes Apt. 343,Timothyberg,VA,46011,0016133265,primehealthnetworkcorporation.@company.com,036344390,EIN
8194,Medical Provider,Prime Health Network Inc.,,,,,248 Gill Wall Suite 639,East Robertmouth,WA,11829,5814438687,primehealthnetworkinc..@company.com,600121352,EIN
8195,Medical Provider,Cura Medical Services Partners,,,,,07787 Lewis Estates,Lake Nicholas,NJ,44509,0016279233,curamedicalservicespartners.@company.com,832501900,EIN
8196,Medical Provider,Cura Medical Services LLC,,,,,5605 Brandon Knoll,South Cherylburgh,OH,94224,1292977942,curamedicalservicesllc.@company.com,615407689,EIN
8197,Medical Provider,Prime Health Network Group,,,,,219 Cameron Lane Apt. 743,North Travisfurt,NY,23887,2672653409,primehealthnetworkgroup.@company.com,322784895,EIN
8198,Medical Provider,Prime Health Network LLC,,,,,1221 Payne River,Millerland,NJ,27625,1587543993,primehealthnetworkllc.@company.com,627717000,EIN
8199,Medical Provider,Prime Health Network Group,,,,,3917 Felicia Via Suite 322,North Josephstad,WV,94944,9882621724,primehealthnetworkgroup.@company.com,549223494,EIN
8200,Medical Provider,Cura Medical Services Group,,,,,757 Tonya Neck Apt. 039,East Richardshire,NV,46461,2376580678,curamedicalservicesgroup.@company.com,485204617,EIN
8201,Medical Provider,Prime Health Network Inc.,,,,,321 Stewart Ford Suite 539,East Lesliefort,WV,69581,5177271257,primehealthnetworkinc..@company.com,986242247,EIN
8202,Medical Provider,Prime Health Network Group,,,,,2183 Jessica Spring Apt. 359,Port Michaelton,NV,47691,1845479973,primehealthnetworkgroup.@company.com,601860436,EIN
8203,Medical Provider,Healthcare Partners Group,,,,,67715 Deanna Creek,Kennethfurt,VA,64849,8615935309,healthcarepartnersgroup.@company.com,203350307,EIN
8204,Medical Provider,Prime Health Network LLC,,,,,534 Combs Inlet Suite 616,Weberberg,WV,25494,6724502420,primehealthnetworkllc.@company.com,843001646,EIN
8205,Medical Provider,Prime Health Network Corporation,,,,,213 Johnson Circles,South John,ID,79950,5916779167,primehealthnetworkcorporation.@company.com,472750982,EIN
8206,Medical Provider,Healthcare Partners Solutions,,,,,569 Downs Fort Suite 090,New Sarahland,MA,54314,2908422310,healthcarepartnerssolutions.@company.com,771018951,EIN
8207,Medical Provider,Healthcare Partners Inc.,,,,,137 Ryan Shore Apt. 514,Carolynview,WV,76914,8815284737,healthcarepartnersinc..@company.com,757151829,EIN
8208,Medical Provider,Wellness Solutions Partners,,,,,93793 Nicole Forks Suite 372,Port Michellefort,VA,29835,7487235066,wellnesssolutionspartners.@company.com,060007654,EIN
8209,Medical Provider,Healthcare Partners Solutions,,,,,895 Elizabeth Knoll Apt. 485,North Dannyfurt,OH,77426,3094386087,healthcarepartnerssolutions.@company.com,715941763,EIN
8210,Medical Provider,Cura Medical Services Solutions,,,,,074 Clark Wells,Bryantberg,TX,70224,0012116417,curamedicalservicessolutions.@company.com,752001289,EIN
8211,Medical Provider,Prime Health Network Solutions,,,,,47423 Nicholas Walk Suite 685,South Shanefort,WV,32045,1812723096,primehealthnetworksolutions.@company.com,756592467,EIN
8212,Medical Provider,Prime Health Network LLC,,,,,356 Steven Way Apt. 264,Greenberg,VA,32763,8904891512,primehealthnetworkllc.@company.com,715441792,EIN
8213,Medical Provider,Healthcare Partners Solutions,,,,,745 Brianna Park,Martinezfurt,VA,04573,9192323136,healthcarepartnerssolutions.@company.com,370969725,EIN
8214,Medical Provider,Healthcare Partners Partners,,,,,27912 Jacobs Islands Suite 605,Johnsonside,MI,44524,9564169018,healthcarepartnerspartners.@company.com,424279398,EIN
8215,Medical Provider,Cura Medical Services Inc.,,,,,30426 Bryant Drive,West Danielleside,FL,61405,1488780419,curamedicalservicesinc..@company.com,465885547,EIN
8216,Medical Provider,Cura Medical Services LLC,,,,,059 Serrano View,Thompsonton,CA,75946,6404896987,curamedicalservicesllc.@company.com,606780808,EIN
8217,Medical Provider,Healthcare Partners Partners,,,,,4160 Jack Turnpike Apt. 855,Perezstad,OH,46307,3908222938,healthcarepartnerspartners.@company.com,207772659,EIN
8218,Medical Provider,Prime Health Network Partners,,,,,6097 King Hill Apt. 092,Tracyborough,WA,36665,2489480297,primehealthnetworkpartners.@company.com,720440874,EIN
8219,Medical Provider,Cura Medical Services Corporation,,,,,90626 Pugh Divide,Andersonberg,WV,74384,0014846559,curamedicalservicescorporation.@company.com,129309400,EIN
8220,Medical Provider,Wellness Solutions Solutions,,,,,10692 Swanson Canyon Suite 583,Alicialand,WA,30212,6158560202,wellnesssolutionssolutions.@company.com,152998139,EIN
8221,Medical Provider,Cura Medical Services Solutions,,,,,32133 Kyle Turnpike,Lake Williambury,WA,60291,9433793051,curamedicalservicessolutions.@company.com,463919737,EIN
8222,Medical Provider,Cura Medical Services Partners,,,,,5798 Bailey Stream,Lawsonstad,OH,35556,8134413741,curamedicalservicespartners.@company.com,612811328,EIN
8223,Medical Provider,Prime Health Network Solutions,,,,,9629 Tammy Row Suite 437,Victoriaville,OH,91028,1765731103,primehealthnetworksolutions.@company.com,348936756,EIN
8224,Medical Provider,Wellness Solutions LLC,,,,,705 Stevens Mews Suite 413,Marquezborough,FL,18759,0013262126,wellnesssolutionsllc.@company.com,559918412,EIN
8225,Medical Provider,Prime Health Network Solutions,,,,,351 Clark Squares Suite 418,Laraview,MI,74238,4455421222,primehealthnetworksolutions.@company.com,038926007,EIN
8226,Medical Provider,Cura Medical Services Inc.,,,,,404 Jacob Plains,Debbiemouth,NV,49108,4152896384,curamedicalservicesinc..@company.com,927297779,EIN
8227,Medical Provider,Cura Medical Services Group,,,,,62003 Calhoun Locks Suite 476,Lopezfurt,OH,96264,0012313885,curamedicalservicesgroup.@company.com,619116185,EIN
8228,Medical Provider,Healthcare Partners Solutions,,,,,4669 Madison Trail,Nicoleshire,MI,51253,5944055269,healthcarepartnerssolutions.@company.com,017243799,EIN
8229,Medical Provider,Prime Health Network Partners,,,,,9290 Brooks Points Suite 946,Alvarezmouth,MA,05922,4532544363,primehealthnetworkpartners.@company.com,453937868,EIN
8230,Medical Provider,Wellness Solutions Solutions,,,,,52402 Hardin Dale Suite 741,New Sharon,MA,84883,5769353201,wellnesssolutionssolutions.@company.com,596357295,EIN
8231,Medical Provider,Prime Health Network Inc.,,,,,48460 Keith Plain Suite 653,Summersborough,CA,94684,2164498901,primehealthnetworkinc..@company.com,918293713,EIN
8232,Medical Provider,Prime Health Network Inc.,,,,,34327 Christopher Point Suite 534,Williamschester,TX,49854,7553805681,primehealthnetworkinc..@company.com,573439233,EIN
8233,Medical Provider,Cura Medical Services Group,,,,,9435 Krista Springs Apt. 284,New Mariohaven,NY,71463,6463949145,curamedicalservicesgroup.@company.com,383375233,EIN
8234,Medical Provider,Wellness Solutions Inc.,,,,,5031 Moore Bypass,Emilyton,FL,99870,1462325239,wellnesssolutionsinc..@company.com,146199383,EIN
8235,Medical Provider,Cura Medical Services Corporation,,,,,875 Sellers Manors Suite 893,North Sarah,NY,97142,8075378268,curamedicalservicescorporation.@company.com,545822017,EIN
8236,Medical Provider,Cura Medical Services Inc.,,,,,111 Knight Crescent Suite 268,Port Codyville,MA,70899,0012193288,curamedicalservicesinc..@company.com,608088412,EIN
8237,Medical Provider,Cura Medical Services Group,,,,,02052 Vanessa Islands,South Lisafort,NV,90495,8546254329,curamedicalservicesgroup.@company.com,447577495,EIN
8238,Medical Provider,Prime Health Network Corporation,,,,,60939 Rebecca Mission,North Alexandramouth,NJ,69040,3139015456,primehealthnetworkcorporation.@company.com,552271847,EIN
8239,Medical Provider,Cura Medical Services Partners,,,,,85957 Jennifer Shore,Woodberg,WA,24818,4727788389,curamedicalservicespartners.@company.com,583555395,EIN
8240,Medical Provider,Prime Health Network Partners,,,,,57177 Timothy Inlet,Kimburgh,NV,07143,5143690705,primehealthnetworkpartners.@company.com,460347916,EIN
8241,Medical Provider,Wellness Solutions Corporation,,,,,9946 Melissa Pines Apt. 283,Greenfurt,WV,94737,7949469371,wellnesssolutionscorporation.@company.com,528002843,EIN
8242,Medical Provider,Healthcare Partners Group,,,,,6211 Williams Throughway Apt. 142,West Samuel,FL,52431,2834091153,healthcarepartnersgroup.@company.com,712045907,EIN
8243,Medical Provider,Healthcare Partners LLC,,,,,647 Hamilton Mountains,North Philip,WV,38092,4388979234,healthcarepartnersllc.@company.com,820629553,EIN
8244,Medical Provider,Wellness Solutions Partners,,,,,099 Jennifer Corner,Lake Nicholasville,VA,96504,1556399430,wellnesssolutionspartners.@company.com,028713376,EIN
8245,Medical Provider,Wellness Solutions LLC,,,,,8904 Olson Run Apt. 611,Ericafurt,MA,92305,1267336285,wellnesssolutionsllc.@company.com,626994521,EIN
8246,Medical Provider,Prime Health Network Corporation,,,,,707 Bennett Turnpike,Kimberlyhaven,FL,71824,8668359592,primehealthnetworkcorporation.@company.com,678092787,EIN
8247,Medical Provider,Prime Health Network Solutions,,,,,36605 Riley Village Suite 300,New Cathy,NV,85742,3953849436,primehealthnetworksolutions.@company.com,825931341,EIN
8248,Medical Provider,Healthcare Partners Solutions,,,,,0428 Robert Pines,Lake Kirkstad,NV,27180,8706709057,healthcarepartnerssolutions.@company.com,564777278,EIN
8249,Medical Provider,Prime Health Network Partners,,,,,6479 Kyle Meadow,East Julieberg,WV,82100,9057922757,primehealthnetworkpartners.@company.com,868049376,EIN
8250,Medical Provider,Wellness Solutions Corporation,,,,,31329 Smith Radial Suite 834,Robertton,NJ,24379,1910795072,wellnesssolutionscorporation.@company.com,549031574,EIN
8251,Medical Provider,Cura Medical Services Corporation,,,,,76734 Claudia Drive Suite 678,Hartmanhaven,CA,92910,5573205811,curamedicalservicescorporation.@company.com,716396507,EIN
8252,Medical Provider,Cura Medical Services Solutions,,,,,478 Hanson Court,West Michaelville,TX,31472,4106272045,curamedicalservicessolutions.@company.com,026731254,EIN
8253,Medical Provider,Prime Health Network Solutions,,,,,91600 Kerr Neck Suite 803,New Desiree,WA,48695,2454606172,primehealthnetworksolutions.@company.com,122936883,EIN
8254,Medical Provider,Healthcare Partners Group,,,,,2613 Anderson Ferry Apt. 713,Duncanbury,WA,11088,9457718382,healthcarepartnersgroup.@company.com,274484303,EIN
8255,Medical Provider,Healthcare Partners LLC,,,,,41047 Merritt Wall Apt. 047,Port Jessica,WA,57664,1335615281,healthcarepartnersllc.@company.com,368688453,EIN
8256,Medical Provider,Prime Health Network LLC,,,,,99035 Schaefer Valley Suite 276,Beltranborough,NJ,78479,6707452352,primehealthnetworkllc.@company.com,346913629,EIN
8257,Medical Provider,Prime Health Network Corporation,,,,,3887 Marcus Port Apt. 942,East Andrewshire,NJ,52877,0014365435,primehealthnetworkcorporation.@company.com,306386799,EIN
8258,Medical Provider,Prime Health Network LLC,,,,,276 Miller Camp,Bellstad,CA,92148,2944616767,primehealthnetworkllc.@company.com,533338387,EIN
8259,Medical Provider,Healthcare Partners LLC,,,,,9731 Heather Meadows Suite 585,East Hannah,VA,60377,1717244884,healthcarepartnersllc.@company.com,771690759,EIN
8260,Medical Provider,Healthcare Partners Corporation,,,,,3257 Anthony Way,Katherineside,NV,58977,4036976823,healthcarepartnerscorporation.@company.com,066889043,EIN
